seed,mode,level,level_label,modality,numel,mean,std,mean_abs_delta_one,min,p05_approx,median_approx,p95_approx,max,fraction_below_low,fraction_above_high
42,fusion,0,P3,rgb,5734400,0.9987118952004156,1.4648963166379131e-05,0.001288104799584419,0.9986656904220581,0.9975,0.9975,0.9975,0.9988111257553101,0.0,0.0
42,fusion,1,P4,ir,1433600,1.000639998449229,2.9119938267189123e-05,0.000639998449228837,1.0005948543548584,1.0025,1.0025,1.0025,1.0008550882339478,0.0,0.0
42,fusion,1,P4,rgb,1433600,0.9992092953451044,1.261563055562414e-05,0.0007907046548955675,0.999115526676178,0.9975,0.9975,0.9975,0.9992621541023254,0.0,0.0
42,fusion,2,P5,ir,358400,0.998492194025478,6.478518594525587e-05,0.0015078059745220734,0.9984521865844727,0.9975,0.9975,0.9975,0.9987630844116211,0.0,0.0
42,fusion,2,P5,rgb,358400,1.0017086621796314,8.386522715520111e-05,0.001708662179631314,1.001378059387207,1.0025,1.0025,1.0025,1.0017614364624023,0.0,0.0
42,rgb,0,P3,ir,5734400,1.0004601398812,6.0103521040192834e-05,0.0004601398811999908,1.0003725290298462,1.0025,1.0025,1.0025,1.0010075569152832,0.0,0.0
42,rgb,0,P3,rgb,5734400,0.9990459446932904,1.1734468121627275e-05,0.000954055306709571,0.9989394545555115,0.9975,0.9975,0.9975,0.9990617632865906,0.0,0.0
42,rgb,1,P4,ir,1433600,1.0004818942712985,3.44060809833239e-05,0.00048189427129857775,1.000453233718872,1.0025,1.0025,1.0025,1.0007327795028687,0.0,0.0
42,rgb,1,P4,rgb,1433600,0.999355569726987,1.5097476045987138e-05,0.0006444302730129233,0.999233603477478,0.9975,0.9975,0.9975,0.9993698000907898,0.0,0.0
42,rgb,2,P5,ir,358400,0.9986006711864113,5.000882090213375e-05,0.0013993288135887788,0.9985670447349548,0.9975,0.9975,0.9975,0.9988141059875488,0.0,0.0
42,rgb,2,P5,rgb,358400,1.0015571111520487,6.76578063529227e-05,0.0015571111520486219,1.0012887716293335,1.0025,1.0025,1.0025,1.0016019344329834,0.0,0.0
42,ir,0,P3,ir,5734400,1.001599087098023,3.2379708964076705e-05,0.0015990870980229894,1.0013303756713867,1.0025,1.0025,1.0025,1.001632571220398,0.0,0.0
42,ir,0,P3,rgb,5734400,0.9985511681171089,2.2030105708323328e-05,0.0014488318828911621,0.9985103011131287,0.9975,0.9975,0.9975,0.9987112283706665,0.0,0.0
42,ir,1,P4,ir,1433600,1.0009193901227886,2.0130658071629157e-05,0.0009193901227886922,1.000787615776062,1.0025,1.0025,1.0025,1.0009733438491821,0.0,0.0
42,ir,1,P4,rgb,1433600,0.9990944990353559,1.6257900977364842e-05,0.0009055009646440989,0.9990764856338501,0.9975,0.9975,0.9975,0.9991869330406189,0.0,0.0
42,ir,2,P5,ir,358400,0.9988203940851548,1.8974904274342866e-05,0.0011796059148452645,0.9988081455230713,0.9975,0.9975,0.9975,0.9989101886749268,0.0,0.0
42,ir,2,P5,rgb,358400,1.0012301057740114,2.0656465635813215e-05,0.001230105774011463,1.001133918762207,1.0025,1.0025,1.0025,1.0012450218200684,0.0,0.0
43,fusion,0,P3,ir,5734400,1.0004099440194634,4.1340429833640354e-05,0.0004099440194633124,1.0003701448440552,1.0025,1.0025,1.0025,1.0007350444793701,0.0,0.0
